reference,direction,rmse_thresh_deg_1jnd,rmse_jod_0.1deg,rmse_jod_0.5deg,rmse_jod_1.0deg,rmse_jod_5.0deg,rmse_jod_10.0deg,rmse_jod_20.0deg,psnr_thresh_deg_1jnd,psnr_jod_0.1deg,psnr_jod_0.5deg,psnr_jod_1.0deg,psnr_jod_5.0deg,psnr_jod_10.0deg,psnr_jod_20.0deg,ssim_thresh_deg_1jnd,ssim_jod_0.1deg,ssim_jod_0.5deg,ssim_jod_1.0deg,ssim_jod_5.0deg,ssim_jod_10.0deg,ssim_jod_20.0deg,ms_ssim_thresh_deg_1jnd,ms_ssim_jod_0.1deg,ms_ssim_jod_0.5deg,ms_ssim_jod_1.0deg,ms_ssim_jod_5.0deg,ms_ssim_jod_10.0deg,ms_ssim_jod_20.0deg,iw_ssim_thresh_deg_1jnd,iw_ssim_jod_0.1deg,iw_ssim_jod_0.5deg,iw_ssim_jod_1.0deg,iw_ssim_jod_5.0deg,iw_ssim_jod_10.0deg,iw_ssim_jod_20.0deg,vif_thresh_deg_1jnd,vif_jod_0.1deg,vif_jod_0.5deg,vif_jod_1.0deg,vif_jod_5.0deg,vif_jod_10.0deg,vif_jod_20.0deg,fsim_thresh_deg_1jnd,fsim_jod_0.1deg,fsim_jod_0.5deg,fsim_jod_1.0deg,fsim_jod_5.0deg,fsim_jod_10.0deg,fsim_jod_20.0deg,srsim_thresh_deg_1jnd,srsim_jod_0.1deg,srsim_jod_0.5deg,srsim_jod_1.0deg,srsim_jod_5.0deg,srsim_jod_10.0deg,srsim_jod_20.0deg,gmsd_thresh_deg_1jnd,gmsd_jod_0.1deg,gmsd_jod_0.5deg,gmsd_jod_1.0deg,gmsd_jod_5.0deg,gmsd_jod_10.0deg,gmsd_jod_20.0deg,ms_gmsd_thresh_deg_1jnd,ms_gmsd_jod_0.1deg,ms_gmsd_jod_0.5deg,ms_gmsd_jod_1.0deg,ms_gmsd_jod_5.0deg,ms_gmsd_jod_10.0deg,ms_gmsd_jod_20.0deg,vsi_thresh_deg_1jnd,vsi_jod_0.1deg,vsi_jod_0.5deg,vsi_jod_1.0deg,vsi_jod_5.0deg,vsi_jod_10.0deg,vsi_jod_20.0deg,mdsi_thresh_deg_1jnd,mdsi_jod_0.1deg,mdsi_jod_0.5deg,mdsi_jod_1.0deg,mdsi_jod_5.0deg,mdsi_jod_10.0deg,mdsi_jod_20.0deg,haarpsi_thresh_deg_1jnd,haarpsi_jod_0.1deg,haarpsi_jod_0.5deg,haarpsi_jod_1.0deg,haarpsi_jod_5.0deg,haarpsi_jod_10.0deg,haarpsi_jod_20.0deg,dss_thresh_deg_1jnd,dss_jod_0.1deg,dss_jod_0.5deg,dss_jod_1.0deg,dss_jod_5.0deg,dss_jod_10.0deg,dss_jod_20.0deg,lpips_thresh_deg_1jnd,lpips_jod_0.1deg,lpips_jod_0.5deg,lpips_jod_1.0deg,lpips_jod_5.0deg,lpips_jod_10.0deg,lpips_jod_20.0deg,dists_thresh_deg_1jnd,dists_jod_0.1deg,dists_jod_0.5deg,dists_jod_1.0deg,dists_jod_5.0deg,dists_jod_10.0deg,dists_jod_20.0deg,pieapp_thresh_deg_1jnd,pieapp_jod_0.1deg,pieapp_jod_0.5deg,pieapp_jod_1.0deg,pieapp_jod_5.0deg,pieapp_jod_10.0deg,pieapp_jod_20.0deg
I06,clockwise,0.19525559953667804,0.38677445442147906,2.2870392010688176,2.879113670694946,3.238082269719917,3.331841292057157,3.381963592052027,0.19538916248024585,0.3868926930267531,2.2866345314556114,2.848819695380627,3.1519223567436945,3.2213469614152346,3.2556959578608358,0.30223485040509834,0.17135618067298042,2.017002681163812,2.924430069577096,3.093391326629276,3.099453822454871,3.1092858552811755,0.37331522661844807,0.19375858019911352,1.4930520909910419,2.5331638650882287,2.6792479761282166,2.6795375139752347,2.6795723639842146,0.24888266354058677,0.3509196707330178,2.082322971210332,2.5713017353355507,2.576447959743896,2.5764479620298566,2.5764479621879017,0.23655763478473094,0.3995628727229435,2.060244088035724,2.5973873127720917,2.8215940575963407,2.832810246321621,2.837339507132098,0.07819035343512487,1.3057742849032365,2.7204402391253097,2.8157506236086647,2.8391900529691156,2.839779752303457,2.8402978139906736,0.07355293730686906,1.4150451693218429,2.6171554891028563,2.6372458103481904,2.6419151252338224,2.6422523337264465,2.642314986813858,0.1206905264469423,0.8355701611069128,2.40711013322703,2.6414758166167265,2.727258074736396,2.729199134946453,2.7317483946813224,0.12799669722822854,0.769749908780426,2.4336450908966043,2.692275566574817,2.7824008392058213,2.7846167780423814,2.7868970103865323,0.09658076330894871,1.0394997211642476,2.6091713937239547,2.710382083686909,2.736451335755646,2.737237781327167,2.7375632610110188,0.08665645831499294,1.1758074820789608,2.5536985851131004,2.702754332048,2.787066892595374,2.7937522002303132,2.8168247389931866,0.15589518412142334,0.6167100931984955,2.2757020683880356,2.8450856771442794,3.3089030800769876,3.3336504539409795,3.355669066284758,0.23412278630327077,0.45522110047386377,1.813927056974535,2.351924470863196,2.623629026762501,2.637664190430314,2.6452587226535798,2.0881618810805063,0.061768922051380515,0.3060023643003393,0.5823630623457026,1.6843585842648963,2.224171408101541,2.592915714942922,5.098471409032677,0.2365456621595347,0.36376032957229165,0.4555330331316817,0.9865029422406975,1.6970493827516406,2.245872216112772,5.743137963682268,0.3693119281099634,0.832869704654995,0.6976743681271923,0.9260550584460566,1.3922544500235654,2.3983355888983633
I06,counter_clockwise,0.19530314332482665,0.3855147314173184,2.288521713240832,2.8810484884297827,3.258480996003688,3.3687156836224963,3.4225770540120974,0.19543647920893395,0.3856245570582466,2.2880920188642317,2.8505604391800077,3.1675101291565686,3.2468431359986023,3.281640393267391,0.30152204649072467,0.17172801300315,2.021010270698235,2.925698404331367,3.0995288273990944,3.107193470833887,3.1136687367107303,0.367459188739585,0.19508750385284124,1.5204727393860544,2.535275374196324,2.6793050731788473,2.67954588951498,2.679583880136507,0.24893478094741767,0.3506190842194288,2.084535898803667,2.5713615307813384,2.5764479596093395,2.5764479621813807,2.5764479622050613,0.23602638849381796,0.3999737397778319,2.0638362952419818,2.5988421732910454,2.822688625503845,2.8333917764878076,2.83750394115426,0.07875988289684493,1.2949409922634914,2.7207523021540965,2.815504984411973,2.8393455335922226,2.840351415126179,2.8404993414515047,0.07423090464779268,1.4037206884489706,2.6060028147938965,2.636910034468656,2.6420898966582627,2.6422616029499295,2.642301447768432,0.11653755397722282,0.8808680512856486,2.4433209897255614,2.6543692865268897,2.730678974002949,2.733129992765321,2.7302382477724394,0.1286447090548173,0.7797232468627073,2.460188584278944,2.699096441356092,2.7839327744229427,2.787181797917146,2.7860135039367995,0.09658728367173988,1.0397025455990843,2.6090685774229314,2.7105540662491876,2.736807381907056,2.737504654737222,2.73761487497859,0.0878018018696009,1.1579679494490862,2.5511730587262553,2.6953697684144218,2.8041258963499467,2.82348119703134,2.8177261853044877,0.15766629601548834,0.6150860194668972,2.2793995071463833,2.8438528301063037,3.326947782374713,3.3683135732103757,3.360039679784414,0.22586990387089592,0.46745793565560234,1.8572332965843543,2.3834505503050423,2.6269170617058535,2.6474860824037023,2.647803245865589,2.0765806373878806,0.061627044934948305,0.31123406662587166,0.5863601011588708,1.6827567156237955,2.2396469745388816,2.6211065283761332,5.015414621170624,0.23780649534945422,0.3656325240425078,0.4555245289433717,0.9937596526042188,1.6843647561733917,2.308233145067189,0.69258607839762,0.3407683493268303,0.8722171994899218,1.0531192252285817,1.7763436044491518,2.4342891517766003,2.5867045070666967
I07,clockwise,0.36372191461089287,0.11573755100980598,1.3741891562122053,2.220322972492455,3.1172509399662376,3.2892125547023197,3.3932114392387094,0.3640269919657466,0.10991545984702222,1.3737769328073504,2.2208622404512517,3.0552299340633904,3.1905134626599847,3.263070325115311,0.5624605752650861,0.1059132435269805,0.8405480698424626,1.858756670625036,2.875495152061961,2.9582335362812504,3.001706269397995,0.644121032212187,0.13932097814815814,0.6616587416312396,1.7860687947518237,2.67636194580302,2.6792671467444986,2.679552162251933,0.33658092396182326,0.2921054253207114,1.5452058642089659,2.507333903144418,2.576447922621191,2.5764479616000457,2.5764479618257177,0.47635202384558645,0.3122601798124545,1.0602606558491343,2.0671073546216356,2.773713065990519,2.8113673386288283,2.8294356902592672,0.10577281716049834,0.9504818867483209,2.518523809858607,2.7838260388780327,2.8392846516903774,2.8414509354208803,2.842181454035426,0.09302494728257985,1.0865637281810905,2.5094329650122518,2.627386674386571,2.6418678674028797,2.642279904809129,2.642323810382777,0.11020651578316704,0.9201433872388551,2.3225878182598536,2.6402819173540935,2.7370689232245824,2.744875949752347,2.7475240478437137,0.13896461959407172,0.7100200173830267,2.2801794312623933,2.6746337762712464,2.787550706700138,2.7936751008801615,2.795776248535468,0.1479545743038766,0.6674916857309654,2.2268283624953256,2.626504169135387,2.733137086233455,2.7367349600021953,2.737470619499618,0.13086386822118967,0.7719972095333254,2.220158930282663,2.612353729278308,2.8268618024449927,2.861748597573282,2.8843177935719786,0.24031351400846046,0.40992450705404515,1.7477564993761092,2.5831152526791037,3.3026681114772174,3.3809928256507007,3.4240869522544557,0.3026508649990488,0.37494613066974125,1.5239516405633822,2.216901965392708,2.6348267705291164,2.6514729293221535,2.65505992349631,2.6604403963306176,0.048366529738279485,0.15284927627231965,0.34393878737284483,1.6297914532789488,2.323515545573221,2.7322082978238154,6.183019518725099,0.22110407674294075,0.28244420478959525,0.35685054354050666,0.8253339580733741,1.453863113820215,2.049958663483708,3.650920498048487,0.22149433750977465,0.5465990175753489,0.7744973444427926,1.370451348972971,2.0198380647466063,2.4432751061408466
I07,counter_clockwise,0.36363454892787134,0.11564875764306759,1.3732506029716918,2.216236929673511,3.109389460605061,3.2747052126400016,3.379108116542949,0.3639410423392118,0.10982282402312982,1.3728349369527364,2.216824450019305,3.0487153945582333,3.1797295063209696,3.253802644632834,0.5645272443705045,0.1059207866863181,0.8357315258850377,1.8519591149886212,2.860375190039571,2.940740623075696,2.9973355772908485,0.6407916059998044,0.13947784046966794,0.6649679982358263,1.802516758312139,2.676527559343026,2.6792534183372325,2.679542459662434,0.33607132402889545,0.29206669245782546,1.5484028946844708,2.508785886834925,2.5764479234240616,2.5764479614777738,2.5764479616735025,0.4769568202930625,0.3122219879385206,1.0588730176468155,2.065030293129723,2.772478764816029,2.8100552015042335,2.8286428270168376,0.1071022104940702,0.9394074126794294,2.5101673658004984,2.78274119542516,2.838794628655478,2.8411190355780036,2.8420927074050724,0.09327803935144524,1.0829020001679055,2.504791822033553,2.62531839963151,2.641737770754844,2.6422441351242014,2.6423216119922017,0.1068339960692664,0.94526150795074,2.3370945881553147,2.641916865095729,2.7354194737212025,2.743054824543789,2.746332577859873,0.1358616594184046,0.727945992020818,2.2839646406989926,2.677848655138388,2.7868787990575665,2.7927254241207544,2.79485736444032,0.1487409120942623,0.6650113672712905,2.219083451640472,2.622649214688863,2.7327124593907683,2.7365229818965418,2.737432845812691,0.1317518989158126,0.7643333711061893,2.218117687170222,2.5965599282240746,2.800841451551864,2.8388220183756796,2.8675478955574367,0.24080492980691032,0.4074568744614613,1.7346410984273692,2.5817578394727576,3.2959255039482294,3.373968002616799,3.422458092078344,0.29580738333095435,0.38358627944035106,1.5691564115745678,2.3216809452676443,2.6410624647062377,2.6508838616609864,2.654639125866879,2.6062483110143155,0.0486236893949516,0.15291062367333902,0.35364929013853413,1.6255864682974595,2.3157380011747786,2.743757388954637,5.9411911186755635,0.22448157253971862,0.28258810472098855,0.3591987805661649,0.8575624875001201,1.4596388989438907,2.039541425209082,5.169109857702404,0.24146191176618348,0.5615166942184401,0.522453672287947,0.9413633164708272,1.6734711519293457,2.5299456046059277
I08,clockwise,0.1493063568017444,0.6043533583500071,2.6402613369306183,3.191581819798105,3.4508122441168227,3.4881216255930196,3.5176827962095034,0.1494114631301585,0.6047125156531195,2.628040880170624,3.11553545544526,3.298408311904501,3.3184499605161855,3.331926831500191,0.3307030756364684,0.16263913410199837,1.7811781834407556,2.8170655967813776,3.057858131380251,3.0796623620559878,3.100640964529222,0.40396334372403353,0.180769155087122,1.3506761826274394,2.441829522274192,2.678618997155299,2.6793588212143487,2.6796033899715272,0.26241936576611674,0.33469563224646315,1.9915987049245798,2.5670268675165504,2.5764479539179996,2.5764479605644137,2.5764479622396923,0.26813378573828595,0.3949904171717661,1.8028724776660228,2.4649842390371357,2.8003807294898584,2.8217270002590578,2.8357788423826653,0.0716246296894622,1.402968139958375,2.7454474444984953,2.8277134964791912,2.841607185483099,2.8420804306929313,2.8424547570821233,0.06019747950153732,1.6565813968300063,2.6220474761367996,2.63997288639041,2.642250065664143,2.642310315952841,2.642326512979139,0.0877716783787642,1.1400404086771734,2.5168609749296036,2.681954813960482,2.7380002657415887,2.7442815691370988,2.7470738618075,0.09310931366841019,1.0793352588093625,2.5599202504408165,2.7348391279183017,2.79041868856868,2.7948565092400104,2.796549292436877,0.09892698025690157,1.011791915106187,2.570672048950655,2.705543827796646,2.7369429461646178,2.7376142045313827,2.7377989428759975,0.07321121527611478,1.3790237903564315,2.615640726178208,2.753710576941137,2.8507248280546986,2.861847367949945,2.8763385645332424,0.15042861646537833,0.6638854269261358,2.2216547091210863,2.8673885677056035,3.366965637783469,3.423458515331159,3.4591956365518044,0.2072765612064855,0.4983847374396646,1.9694815762300095,2.4089369841690313,2.6427838477568457,2.6523115576462715,2.6566406593403826,2.3656811819491894,0.055396440085753784,0.24911413881821126,0.5000672978287195,1.71284187590278,2.3603177411283576,2.7926843600004774,4.199973012551421,0.23600623762772316,0.348506402965338,0.4726709379085415,1.110172119344439,1.7621407830140825,2.3301677909152807,2.930816189476797,0.31944267467239607,0.9267440091917346,0.8596677738425343,1.2752972695875568,2.0943067319653106,2.535498890949665
I08,counter_clockwise,0.14917544445292727,0.6050608165673008,2.6371846306313893,3.1896251513596576,3.4514749771099025,3.4915791639059757,3.525041978379961,0.14928026331957817,0.6054181691481502,2.6251321359341686,3.1139801518372,3.298787105780377,3.3201550011354306,3.3348179530018673,0.3301642200598255,0.16281516933396212,1.7845543730561282,2.8183053928711415,3.0590678917042453,3.0757757448332574,3.0966017962931174,0.40759730053651994,0.17996741469333521,1.3356902375190423,2.446383106639348,2.6785735069140584,2.6793632870450264,2.6796093141229704,0.26170179648904235,0.33566325122752083,1.9967296750124675,2.567378066357789,2.5764479541392697,2.5764479610525752,2.5764479622738126,0.2679254825747093,0.39506983995426215,1.8032105126280793,2.4639196331667845,2.8005476498262416,2.821008756410355,2.8355695116880706,0.06964148560996673,1.4384279138780585,2.7421778341908976,2.827934179877275,2.8415062585015676,2.8420322766146455,2.8424224712446176,0.05910185800532017,1.6702753986309062,2.6224378821762,2.6399311368346616,2.642257818333519,2.64231901430162,2.6423267235354615,0.0850100922952212,1.1729922439276481,2.5106636307106815,2.682621134691782,2.7392495617071684,2.745053309116703,2.7469204162569194,0.09172915602080638,1.0952190955688985,2.561748573684027,2.7378824922475067,2.7910526688549,2.7952333828636338,2.7965129885676614,0.09719579490959332,1.0312005886216866,2.567853991231459,2.705775875339441,2.736935924957379,2.737611659216327,2.7377936117941317,0.0722304511006032,1.3971427610812186,2.607542692842757,2.745895407067104,2.849715588729087,2.8606568000865855,2.8734852643529645,0.1467280248362226,0.6931582698271264,2.207135354578636,2.8636093896133232,3.369697132797821,3.428792718747566,3.4573565212662594,0.21049945047819757,0.5000707073252215,1.8978726326174638,2.460195809770539,2.6447560443159546,2.6520773550344074,2.6557331921903824,2.3872729413267555,0.058451631957940176,0.2515246953103872,0.5072530531864079,1.713674419937379,2.404619309306921,2.7996390913127005,4.684224502638423,0.24230010941179117,0.3545190347686257,0.47441062188215744,1.0488594150111634,1.7668219053969874,2.3407752175144925,0.7508412527489612,0.3463136554523424,0.9254876434787401,0.9834378189654861,2.020069962775234,2.4596548230688224,2.537029884382134
I09,clockwise,0.3209904334362417,0.15959586242595147,1.5391034795301692,2.358209984533132,3.2335826810059176,3.369216206928823,3.459724039573067,0.32125313255895765,0.15552106368427454,1.5394280682569867,2.356433023279769,3.148451845668443,3.2471807911746633,3.3034394080502554,0.49181657262549583,0.11247599975705658,1.0231547210713057,1.871718803449892,2.5784487772290126,2.6722974029052384,2.7721979126704897,0.6475823501090371,0.13484757788339374,0.6652124861221385,1.6174158707915032,2.666175296704747,2.678245975036713,2.6794587725935877,0.3302794231509198,0.29363992182108767,1.6048423502994265,2.5041584168708306,2.5764479039435937,2.5764479606699116,2.57644796139372,0.3934460347903816,0.319372969172847,1.3418294910476047,2.232457915077581,2.7752977482983856,2.8078275491637354,2.826977408547412,0.09439745307417516,1.0632074534064486,2.588978925522042,2.795226012183548,2.839443707389364,2.84139742278785,2.842077857103277,0.08281731816906865,1.23323596750663,2.5489121794241782,2.6313908003852475,2.6419311763668247,2.6422815577737992,2.642321206765814,0.12146558869672959,0.8627101682252167,2.2663720051775456,2.621543048756504,2.7426519883067937,2.747429636143417,2.7499645021778982,0.1471339073455141,0.7087677574953113,2.2371351643574773,2.670271219014161,2.7929584643065333,2.7964231221151143,2.7980780881250515,0.1782945324976451,0.5702366429759422,2.017647807528192,2.506486854965715,2.728865412313098,2.7357175767506305,2.737276670065512,0.1323696677346867,0.7664231634112073,2.231255566033262,2.6242010980890704,2.8422373115750608,2.8723466761365968,2.891595631556622,0.18893548804145213,0.5228609110596754,2.0020613994110583,2.784411880626621,3.3852495280521495,3.437562926918069,3.4669380636197076,0.24075672412801952,0.48118961435920937,1.6752361208220918,2.356519209125736,2.639331474314986,2.6522556747249837,2.657220431390215,2.543825896078849,0.054616978240038805,0.19893069182096085,0.39910503481209153,1.6657494165553974,2.3460649878572717,2.7688065925088745,5.552329501923926,0.2314391319849854,0.3032800012647638,0.36119061537263486,0.9070451083261917,1.4636496820547684,2.163559899308189,3.4798886978743635,0.21563906366319463,0.5990825118816737,0.4430846420561193,1.8686350907622695,2.366687653662759,2.5485092764014716
I09,counter_clockwise,0.3226002003564371,0.1579116459760801,1.5312728319073212,2.3402913067325573,3.2200769475364135,3.3563279291877537,3.458827589085394,0.3228641555050935,0.15377725112870944,1.5315585625461168,2.3388985589031654,3.137968016435648,3.2384121980626257,3.302939617835999,0.49314767436490503,0.11243867164950938,1.0192524704732113,1.867651688609814,2.5818557915892644,2.6863129238171872,2.79414485654262,0.6601873565455175,0.13467256295567687,0.6504092752969597,1.6008953910333847,2.667512567981886,2.6780727794921155,2.679443921100912,0.3303497778353611,0.29334468460930196,1.6033360429705095,2.504585580553548,2.5764479184956937,2.5764479611725033,2.5764479614649476,0.393760859220547,0.3191923199405792,1.3402279404070667,2.231877049867423,2.7753478531242646,2.8103871100766926,2.8295916903544045,0.0943912407044232,1.063650832558551,2.5959820295895497,2.7962837395286897,2.8396892040138937,2.8414625698269447,2.8421954347466,0.08320239044096647,1.2303595429656298,2.5674957761939368,2.634233375148142,2.6421479913250323,2.6423118459708803,2.6423256503461516,0.12148203084025982,0.8475157309446142,2.2196644397125254,2.622251958897127,2.7430715010147204,2.747895452080479,2.7503462250025774,0.14495752883819138,0.6956075997130429,2.1983878672249704,2.6647094685677652,2.7930968082136785,2.7967593184635655,2.7982908733980336,0.17825562857629285,0.5704069241637626,2.023362836337583,2.5095654116680635,2.7288567161194806,2.7358277983844346,2.7373610233789805,0.13258687377539713,0.7606014505411325,2.2303585205164,2.6126089470866556,2.842479125581004,2.874754560795306,2.892238119206219,0.19067039617073805,0.5466413631925704,1.997192979097509,2.789613162190637,3.3860696783074538,3.438239040461209,3.4674397991452928,0.230224330887518,0.4794445279505908,1.8094841640386221,2.414277330242385,2.6420264899652466,2.654121853763627,2.657931360314933,2.530487300745891,0.053829367300148034,0.19499880361268124,0.3959898300412255,1.7145029038671755,2.3839740373988394,2.800887772887141,5.02363119050944,0.23246008020832815,0.3078680280487694,0.41063618641988586,0.9932877324931202,1.6633354167917536,2.179980419733368,3.134426251979677,0.19404705935143818,0.44865175229269216,0.5892954083670722,1.6271311546254692,2.507350874400299,2.585335512871507
I10,clockwise,0.4464338209871932,0.005743071152261692,1.1220269322298417,1.8267000731905485,2.869250909043033,3.1291351230951117,3.2833404642803936,0.4467929880672373,-0.006763195204523065,1.121092043323566,1.8283506263082732,2.839931090954728,3.0650312354051557,3.1861652525017967,0.4924610225462992,0.11310566673341871,1.0207418693148735,1.8874677374497422,2.6542013844940326,2.7164620035238407,2.7735912062528625,0.6488018027981449,0.1343417408736256,0.6741911430780889,1.6143171814959523,2.657686063697155,2.6762788183220945,2.6787102393194235,0.35174656425699086,0.2751907439644601,1.4906303229304108,2.4596363321025887,2.576447449868149,2.576447956642326,2.5764479609293724,0.4457125820171282,0.30394068524203965,1.1532642859629514,2.095123485362574,2.7654158229261743,2.8078855101573614,2.821981081666802,0.12599383388281488,0.7896292554200954,2.436686433982004,2.7499949741386445,2.838515784951369,2.840856349279875,2.841269349939921,0.11713532290990883,0.8482750699972712,2.4157436405504313,2.6127211730965882,2.642035743663314,2.6422797938515714,2.6423210978913403,0.19470004391828985,0.5202778932924854,1.9328246224201044,2.5186019415145338,2.729129024327173,2.737086950871752,2.739734608463212,0.22715666769078266,0.4303509372043257,1.8487896496855403,2.5213351854007398,2.7815768260511433,2.78938791802314,2.7907513725179838,0.18836702136080136,0.5199243961824322,2.021142227375549,2.529397516519566,2.7327404675233993,2.736313972578955,2.7373030473718245,0.1548559285629744,0.6230798391482624,2.1200953551157995,2.5306929150849795,2.8100963074931298,2.8400668730755263,2.8519953065177015,0.28627474233053885,0.32843870844924083,1.6260972336300785,2.4489429338466024,3.3004686376576373,3.3644293258651565,3.402096856847521,0.32640234011048624,0.3646847903789876,1.4647246167478443,2.176842562248339,2.6183843538810834,2.640359133048605,2.646772232919602,2.584328637870422,0.051905807523593694,0.18705421393093719,0.384714864199956,1.6250971256343132,2.1820999812787987,2.5696512101917177,6.762919371541544,0.2310757112303075,0.30610152076330227,0.36805431058983207,0.8261030812863412,1.315386679355571,1.8970987095465253,3.7593098755263044,0.22241077929001518,0.5739718693862456,0.5897495018613116,1.2534573256296486,2.012407820051093,2.4453833238730436
I10,counter_clockwise,0.45011520405542993,0.0050091408003920534,1.1120791538856212,1.8046795269999674,2.7868294974761048,3.0672565066015123,3.300676620423265,0.45049338434200437,-0.007555692663045566,1.1111424771072818,1.806254647797815,2.7648120797265623,3.0134011140672956,3.1989350681915973,0.49363717117657935,0.11329682566893062,1.0173950802733618,1.880084860814395,2.6318433745989607,2.691171070856277,2.75721202138827,0.6550140185802756,0.13430332272556456,0.6619429625590181,1.6177455388116329,2.6555968880685903,2.6760508198732635,2.6786331484538293,0.35259160530832884,0.2752831085345626,1.4848924918627846,2.4568201569831363,2.5764474151454415,2.576447957156393,2.576447960754935,0.44777888026991924,0.30372624124330067,1.146822277518833,2.088578107361643,2.7614737670331375,2.804589745513018,2.821315442564264,0.12593543221625975,0.7878404107862025,2.433800686188306,2.7475163834380965,2.837441486925627,2.8400731288800216,2.8413825486716178,0.11396124551246006,0.8698106565467469,2.4319641809262293,2.6116542307840973,2.641994532892909,2.642236662325331,2.642321637177929,0.19520035760907437,0.5148079758099424,1.9504352854412894,2.5011410542135954,2.7275336822050424,2.735612619297354,2.740855280572053,0.22690532743874073,0.42758946979307555,1.8688923316639918,2.5159548003300802,2.7795339195060587,2.7883462878555276,2.791601010492905,0.1869665345505097,0.5159901215529317,2.0240184751364723,2.526853286567075,2.7319803035702535,2.7358175895647037,2.7373600288515263,0.15505407831681273,0.6269127002290347,2.116939298439181,2.502354159427215,2.7954447954483173,2.8265701329008,2.852443176539723,0.2855654677176474,0.3386128221320739,1.5751647895559788,2.4129378512077686,3.2915590409296698,3.3597017529566706,3.4063617295641464,0.3441456985474323,0.36069124861842283,1.388679173165201,2.1157708904740957,2.618078534022061,2.639465331911424,2.6486898875225506,2.6797802258095142,0.05272550270219384,0.1887889229739142,0.3812010830408041,1.5703770536956416,2.130874465229239,2.582384334789083,7.456209147199037,0.22992562853095427,0.29881028672754606,0.34021198315943085,0.7181347818645382,1.274416652380864,1.8294644877888464,3.327160065829316,0.24049296195809322,0.6620498068651587,0.7255919947373562,1.2367237292427746,1.637410961974818,2.296085864512472
I11,clockwise,0.23693355344559558,0.27737093440479743,1.9444635711286171,2.6314036714927154,3.2288913946163182,3.3569362138318857,3.4496473946180677,0.2371016056481997,0.27626044620088286,1.9463508347438236,2.6196630037336512,3.14482146168255,3.2388294656558734,3.2977407340933405,0.40162737933705406,0.13387242853834458,1.3488155782382787,2.3325023506981237,2.901858126410038,2.9658711852606556,3.0110728861808687,0.5454611952858309,0.14993547439106836,0.876106700796845,1.9615236561040676,2.6750738161615937,2.6790779496165955,2.6795411411926633,0.2938081973750353,0.30844945300457116,1.785544099606982,2.5381814628705444,2.576447927078692,2.5764479616662737,2.576447962260784,0.333473469511485,0.34685271419035446,1.5350364249532205,2.332607814679524,2.7899887844721687,2.819512558147256,2.8325965281435845,0.09469014978279638,1.062637232292218,2.632816224928092,2.797513367209376,2.8401461716546237,2.841644326875212,2.8422094657764774,0.0859855963913306,1.1917224750238802,2.5668349938863457,2.6318036864594205,2.6421125708092177,2.6422829006996835,2.6423235392308015,0.1422395958855165,0.7167211773959905,2.2083238810228267,2.6030610716913034,2.734876988186428,2.741082435046715,2.7443442374857594,0.1580205160857739,0.6243624915805688,2.197626806520936,2.641208292362567,2.7867216502450383,2.792261383308091,2.794573856908313,0.13138295215470872,0.748280999040162,2.381252703282371,2.6498187069346386,2.73558900087437,2.737218471493634,2.737679826290787,0.1119312145356248,0.8999684731928446,2.380493130566642,2.638522961855724,2.822405467863318,2.8498789414742145,2.8692794326640274,0.17853261163191764,0.5619916018633759,2.006323693555384,2.704380726736602,3.336028420640009,3.3805577741811774,3.4203450925430587,0.288790046663468,0.39589890642628234,1.54640945397432,2.2416781932863614,2.634367667236347,2.6476841588664684,2.6538614185187726,2.2011483267634318,0.059022242569880534,0.24172025999064578,0.48027764204690077,1.7881318053180142,2.371966090068537,2.6961059303000843,5.810494361566213,0.2402013991321677,0.37345983897967916,0.44038598293787756,0.9524644496762005,1.5486234618386139,2.133425311460374,3.767094067262863,0.28350541635241255,0.5695989325658489,0.7029017842396971,1.2110255127976877,1.865331490055273,2.512121147412858
